Order Date,Order No.,Sale,RT,RTO,Net Sale,Commission,Logistics,TCS,TDS,Settled Amount,Total,SPF,Net Receivable,Remarks,Ageing(Days),Slab
2025-07-10,8560519409,330.0,0.0,330.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,77,>60
2025-07-26,8583952907,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,61,>60
2025-07-01,8547015380,905.0,0.0,0.0,905.0,149.506,51.92,4.31,0.862,698.402,904.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,86,>60
2025-07-02,8548573698,705.0,0.0,0.0,705.0,116.46600000000001,51.92,3.357,0.671,532.586,705.0,0.0,0.0,Fully Paid,85,>60
2025-07-01,8546645458,342.0,0.0,0.0,342.0,24.214000000000002,51.92,1.628,0.326,263.91200000000003,342.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,86,>60
2025-07-07,8556494453,861.0,0.0,0.0,861.0,152.397,31.86,4.1,0.82,671.823,861.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,80,>60
2025-07-16,8569728339,680.0,0.0,0.0,680.0,,,,,,0.0,0.0,680.0,Pending Payment,71,>60
2025-07-29,8589452745,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,58,30-60
2025-07-08,8557371317,885.0,0.0,0.0,885.0,146.202,31.86,4.214,0.843,701.881,885.0,0.0,0.0,Fully Paid,79,>60
2025-07-10,8560038975,388.0,388.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,881.824,1110.744,0.0,-1110.744,Partially Settled,77,>60
2025-07-21,8577133580,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,66,>60
2025-07-02,8549199483,436.0,0.0,0.0,436.0,30.869000000000003,51.92,2.076,0.415,350.72,436.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,85,>60
2025-07-24,8581453527,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,63,>60
2025-07-11,8561033666,1765.0,0.0,0.0,1765.0,437.369,53.1,7.88,1.5759999999999998,1265.0849999999998,1765.0099999999998,0.0,-0.009999999999763531,Fully Paid,76,>60
2025-07-10,8560081287,601.0,0.0,601.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,77,>60
2025-07-17,8571760199,1328.0,0.0,1328.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,70,>60
2025-06-30,8545748707,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,87,>60
2025-07-21,8577622689,705.0,0.0,0.0,705.0,,,,,,0.0,0.0,705.0,Pending Payment,66,>60
2025-07-27,8585581836,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,60,30-60
2025-07-03,8550631302,440.0,0.0,0.0,440.0,41.536,31.86,2.095,0.419,364.09,440.0,0.0,0.0,Fully Paid,84,>60
2025-07-17,8572383033,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,70,>60
2025-07-21,8576872756,601.0,0.0,0.0,601.0,,,,,,0.0,0.0,601.0,Pending Payment,66,>60
2025-07-05,8553488318,503.0,0.0,503.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,82,>60
2025-07-25,8583505828,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,62,>60
2025-07-28,8587488712,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,59,30-60
2025-07-18,8573462893,1128.0,1128.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,69,>60
2025-07-08,8558343209,785.0,0.0,0.0,785.0,129.682,31.86,3.738,0.748,618.972,785.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,79,>60
2025-07-16,8570915287,705.0,0.0,0.0,705.0,,,,,,0.0,0.0,705.0,Pending Payment,71,>60
2025-07-22,8578371418,380.0,0.0,0.0,380.0,,,,,,0.0,0.0,380.0,Pending Payment,65,>60
2025-07-07,8557203753,380.0,0.0,380.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,80,>60
2025-07-28,8586787790,451.0,0.0,0.0,451.0,,,,,,0.0,0.0,451.0,Pending Payment,59,30-60
2025-07-16,8570163812,284.0,0.0,0.0,284.0,,,,,,0.0,0.0,284.0,Pending Payment,71,>60
2025-07-26,8584986215,330.0,0.0,0.0,330.0,,,,,,0.0,0.0,330.0,Pending Payment,61,>60
2025-07-08,8558123733,861.0,0.0,0.0,861.0,152.397,31.86,4.1,0.82,671.823,861.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,79,>60
2025-07-07,8557248265,336.0,0.0,336.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,80,>60
2025-07-09,8558893675,885.0,0.0,0.0,885.0,146.202,31.86,4.214,0.843,701.881,885.0,0.0,0.0,Fully Paid,78,>60
2025-07-30,8590610256,905.0,0.0,0.0,905.0,,,,,,0.0,0.0,905.0,Pending Payment,57,30-60
2025-06-30,8545971193,1328.0,0.0,0.0,1328.0,297.73800000000006,73.16,5.929,1.186,949.987,1328.0,0.0,0.0,Fully Paid,87,>60
2025-06-30,8546108409,505.0,0.0,0.0,505.0,83.426,51.92,2.405,0.481,366.768,504.99999999999994,0.0,5.684341886080802e-14,Fully Paid,87,>60
2025-07-12,8562866688,1298.0,1298.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-07,8557071311,388.0,388.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,881.824,1110.744,0.0,-1110.744,Partially Settled,80,>60
2025-07-25,8582640233,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,62,>60
2025-07-26,8584396819,451.0,0.0,0.0,451.0,,,,,,0.0,0.0,451.0,Pending Payment,61,>60
2025-07-11,8562122066,280.0,0.0,0.0,280.0,,,,,,0.0,0.0,280.0,Pending Payment,76,>60
2025-07-09,8558814566,1275.0,1275.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,78,>60
2025-07-25,8583412733,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,62,>60
2025-07-08,8557798468,493.0,0.0,0.0,493.0,46.539,31.86,2.348,0.47,411.783,493.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,79,>60
2025-07-12,8563349601,787.0,787.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,1405.28,1569.3,0.0,-1569.3,Partially Settled,75,>60
2025-07-23,8579525340,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,64,>60
2025-07-17,8571724961,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,70,>60
2025-07-29,8588283442,1328.0,0.0,0.0,1328.0,,,,,,0.0,0.0,1328.0,Pending Payment,58,30-60
2025-07-14,8567444366,1328.0,1328.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-03,8550064812,436.0,436.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,905.5799999999999,1069.6,0.0,-1069.6,Partially Settled,84,>60
2025-07-13,8565490269,861.0,861.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-01,8547607004,340.0,340.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,692.162,876.242,0.0,-876.242,Partially Settled,86,>60
2025-07-13,8564618445,591.0,0.0,0.0,591.0,,,,,,0.0,0.0,591.0,Pending Payment,74,>60
2025-07-27,8586231123,300.0,0.0,0.0,300.0,,,,,,0.0,0.0,300.0,Pending Payment,60,30-60
2025-07-05,8553351716,388.0,388.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,881.824,1110.744,0.0,-1110.744,Partially Settled,82,>60
2025-07-09,8559547277,785.0,0.0,0.0,785.0,129.682,31.86,3.738,0.748,618.972,785.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,78,>60
2025-07-21,8576940424,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,66,>60
2025-07-16,8569529986,1298.0,0.0,1298.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,71,>60
2025-07-29,8588478318,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,58,30-60
2025-07-19,8574137795,451.0,0.0,0.0,451.0,,,,,,0.0,0.0,451.0,Pending Payment,68,>60
2025-07-16,8570345735,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,71,>60
2025-07-10,8560001637,380.0,0.0,0.0,380.0,,,,,,0.0,0.0,380.0,Pending Payment,77,>60
2025-07-10,8560370532,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,77,>60
2025-07-27,8586175784,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,60,30-60
2025-07-08,8558045158,861.0,0.0,0.0,861.0,152.397,31.86,4.1,0.82,671.823,861.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,79,>60
2025-07-22,8578242605,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,65,>60
2025-07-11,8561394220,1008.0,0.0,0.0,1008.0,225.99300000000002,53.1,4.8,0.96,723.147,1008.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,76,>60
2025-07-24,8582096295,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,63,>60
2025-07-12,8563209250,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-21,8576897533,1128.0,1128.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,66,>60
2025-07-14,8567788481,332.0,0.0,332.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-04,8551572277,1305.0,1305.0,0.0,0.0,-0.0,310.34000000000003,-0.0,-0.0,2153.3999999999996,2463.74,0.0,-2463.74,Partially Settled,83,>60
2025-07-04,8552243391,388.0,0.0,0.0,388.0,27.47,31.86,1.848,0.37,326.45200000000006,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,83,>60
2025-07-22,8578400855,689.0,689.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,65,>60
2025-07-19,8575239068,300.0,0.0,300.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,68,>60
2025-07-23,8579507716,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,64,>60
2025-07-23,8580262129,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,64,>60
2025-07-03,8550728014,340.0,0.0,0.0,340.0,32.096,31.86,1.619,0.324,274.101,340.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,84,>60
2025-07-28,8587144421,1038.0,0.0,0.0,1038.0,,,,,,0.0,0.0,1038.0,Pending Payment,59,30-60
2025-07-15,8569076957,893.0,0.0,0.0,893.0,,,,,,0.0,0.0,893.0,Pending Payment,72,>60
2025-07-12,8563233574,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,75,>60
2025-07-14,8567316012,493.0,0.0,0.0,493.0,,,,,,0.0,0.0,493.0,Pending Payment,73,>60
2025-07-01,8546806065,340.0,0.0,340.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,86,>60
2025-07-31,8591151614,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,56,30-60
2025-07-24,8581779237,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,63,>60
2025-07-02,8549244220,705.0,705.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,1249.252,1433.3319999999999,0.0,-1433.3319999999999,Partially Settled,85,>60
2025-07-28,8587320129,569.0,0.0,0.0,569.0,,,,,,0.0,0.0,569.0,Pending Payment,59,30-60
2025-07-04,8551608392,881.0,0.0,0.0,881.0,155.937,31.86,4.195,0.839,688.169,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,83,>60
2025-07-12,8563328686,380.0,0.0,0.0,380.0,26.904,31.86,1.81,0.362,319.064,380.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,75,>60
2025-07-12,8563052845,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,75,>60
2025-06-30,8545795183,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,87,>60
2025-07-06,8555607624,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,81,>60
2025-07-21,8577309408,787.0,0.0,0.0,787.0,,,,,,0.0,0.0,787.0,Pending Payment,66,>60
2025-07-04,8551515427,1128.0,0.0,0.0,1128.0,252.898,53.1,5.036,1.007,815.959,1128.0,0.0,0.0,Fully Paid,83,>60
2025-07-27,8585767724,665.0,0.0,0.0,665.0,,,,,,0.0,0.0,665.0,Pending Payment,60,30-60
2025-07-12,8563403957,1102.0,1102.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-12,8563403949,885.0,885.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-13,8565975116,1004.0,0.0,0.0,1004.0,,,,,,0.0,0.0,1004.0,Pending Payment,74,>60
2025-07-29,8589101601,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,58,30-60
2025-07-05,8553981835,591.0,0.0,0.0,591.0,97.63800000000002,31.86,2.814,0.563,458.155,591.03,0.0,-0.029999999999972715,Fully Paid,82,>60
2025-07-01,8547316663,705.0,705.0,0.0,0.0,-0.0,248.98,-0.0,-0.0,1314.152,1563.132,0.0,-1563.132,Partially Settled,86,>60
2025-07-13,8565948009,336.0,0.0,336.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-11,8561468571,1128.0,1128.0,0.0,0.0,-0.0,160.48,-0.0,-0.0,1792.398,1952.878,0.0,-1952.878,Partially Settled,76,>60
2025-07-13,8565635997,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-03,8550174067,388.0,0.0,0.0,388.0,27.47,31.86,1.848,0.37,326.452,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,84,>60
2025-07-12,8563403947,885.0,885.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,75,>60
2025-07-10,8560747161,689.0,0.0,689.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,77,>60
2025-07-10,8560753175,445.0,0.0,0.0,445.0,,,,,,0.0,0.0,445.0,Pending Payment,77,>60
2025-07-14,8567648067,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,73,>60
2025-07-06,8555032816,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,81,>60
2025-07-25,8582781892,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,62,>60
2025-07-18,8572700893,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,69,>60
2025-07-18,8572700892,336.0,0.0,336.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,69,>60
2025-07-12,8563401305,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,75,>60
2025-07-05,8553737541,436.0,0.0,436.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,82,>60
2025-07-22,8578843486,648.0,0.0,0.0,648.0,,,,,,0.0,0.0,648.0,Pending Payment,65,>60
2025-07-14,8567282845,436.0,436.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-14,8567227922,380.0,380.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-08,8558183599,445.0,445.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,966.098,1195.018,0.0,-1195.018,Partially Settled,79,>60
2025-07-26,8584038657,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,61,>60
2025-07-13,8565462552,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,74,>60
2025-07-27,8585346560,1275.0,0.0,0.0,1275.0,,,,,,0.0,0.0,1275.0,Pending Payment,60,30-60
2025-07-03,8549933878,342.0,0.0,0.0,342.0,24.214000000000002,31.86,1.629,0.326,283.971,342.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,84,>60
2025-07-25,8583027899,312.0,0.0,0.0,312.0,,,,,,0.0,0.0,312.0,Pending Payment,62,>60
2025-07-28,8587310106,340.0,0.0,0.0,340.0,,,,,,0.0,0.0,340.0,Pending Payment,59,30-60
2025-07-28,8587670836,332.0,0.0,0.0,332.0,,,,,,0.0,0.0,332.0,Pending Payment,59,30-60
2025-07-28,8586999878,430.0,0.0,430.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,59,30-60
2025-07-06,8554760802,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,81,>60
2025-07-03,8550797628,905.0,0.0,0.0,905.0,149.506,31.86,4.31,0.862,718.462,904.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,84,>60
2025-07-21,8577684036,905.0,0.0,0.0,905.0,,,,,,0.0,0.0,905.0,Pending Payment,66,>60
2025-07-29,8588283443,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,58,30-60
2025-07-28,8587980914,300.0,0.0,0.0,300.0,,,,,,0.0,0.0,300.0,Pending Payment,59,30-60
2025-07-01,8547282771,881.0,881.0,0.0,0.0,-0.0,316.24,-0.0,-0.0,1638.298,1954.538,0.0,-1954.538,Partially Settled,86,>60
2025-07-01,8547251577,440.0,0.0,0.0,440.0,41.536,51.92,2.095,0.419,344.03,440.0,0.0,0.0,Fully Paid,86,>60
2025-07-25,8583409384,1102.0,1102.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,62,>60
2025-07-24,8581124630,300.0,0.0,0.0,300.0,,,,,,0.0,0.0,300.0,Pending Payment,63,>60
2025-07-06,8555329284,1102.0,0.0,0.0,1102.0,247.068,53.1,4.92,0.984,795.928,1102.0,0.0,0.0,Fully Paid,81,>60
2025-07-19,8575018994,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,68,>60
2025-07-01,8547396485,1805.0,0.0,0.0,1805.0,447.279,80.24,8.058,1.612,1267.811,1805.0,0.0,0.0,Fully Paid,86,>60
2025-07-04,8552095565,1298.0,0.0,0.0,1298.0,291.011,53.1,5.795,1.159,946.935,1298.0,0.0,0.0,Fully Paid,83,>60
2025-07-13,8565423281,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,74,>60
2025-07-28,8587651609,300.0,0.0,0.0,300.0,,,,,,0.0,0.0,300.0,Pending Payment,59,30-60
2025-07-01,8548100037,705.0,705.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,1249.252,1433.3319999999999,0.0,-1433.3319999999999,Partially Settled,86,>60
2025-07-16,8570182417,893.0,0.0,893.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,71,>60
2025-07-22,8578259675,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,65,>60
2025-07-02,8548965047,881.0,881.0,0.0,0.0,-0.0,316.24,-0.0,-0.0,1638.298,1954.538,0.0,-1954.538,Partially Settled,85,>60
2025-07-06,8555333470,861.0,0.0,0.0,861.0,152.397,31.86,4.1,0.82,671.823,861.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,81,>60
2025-07-06,8555333799,1004.0,0.0,0.0,1004.0,225.097,53.1,4.781,0.956,720.0659999999999,1003.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,81,>60
2025-07-01,8548056372,342.0,0.0,0.0,342.0,24.214000000000002,51.92,1.629,0.326,263.911,342.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,86,>60
2025-07-08,8558367542,332.0,0.0,0.0,332.0,31.341,31.86,1.581,0.316,266.902,332.0,0.0,0.0,Fully Paid,79,>60
2025-07-02,8549282923,288.0,288.0,0.0,0.0,-0.0,184.07999999999998,-0.0,-0.0,612.17,796.25,0.0,-796.25,Partially Settled,85,>60
2025-07-06,8555597173,703.0,0.0,0.0,703.0,116.13600000000001,31.86,3.348,0.67,550.986,702.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,81,>60
2025-07-13,8566264754,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,74,>60
2025-07-04,8551657366,457.0,0.0,0.0,457.0,43.141,31.86,2.176,0.435,379.388,457.0,0.0,0.0,Fully Paid,83,>60
2025-07-17,8572629144,1108.0,0.0,0.0,1108.0,,,,,,0.0,0.0,1108.0,Pending Payment,70,>60
2025-07-06,8556133278,445.0,0.0,0.0,445.0,42.008,31.86,2.119,0.424,368.589,445.0,0.0,0.0,Fully Paid,81,>60
2025-07-02,8548234645,391.0,0.0,0.0,391.0,27.683,51.92,1.862,0.372,309.16299999999995,391.0,0.0,0.0,Fully Paid,85,>60
2025-07-14,8567776515,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,73,>60
2025-07-14,8567478395,280.0,0.0,280.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-03,8550336774,1805.0,0.0,1805.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,84,>60
2025-07-06,8555685028,493.0,0.0,0.0,493.0,46.539,31.86,2.348,0.47,411.783,493.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,81,>60
2025-07-04,8552395085,436.0,0.0,0.0,436.0,41.15800000000001,31.86,2.076,0.415,360.491,436.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,83,>60
2025-07-10,8560798096,445.0,445.0,0.0,0.0,-0.0,164.02,-0.0,-0.0,901.1980000000001,1065.218,0.0,-1065.218,Partially Settled,77,>60
2025-07-20,8575501790,1004.0,1004.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,67,>60
2025-07-25,8582508458,593.0,0.0,0.0,593.0,,,,,,0.0,0.0,593.0,Pending Payment,62,>60
2025-07-18,8573496840,689.0,0.0,0.0,689.0,,,,,,0.0,0.0,689.0,Pending Payment,69,>60
2025-07-04,8551664920,1095.0,0.0,0.0,1095.0,271.341,53.1,4.888,0.978,764.693,1095.0,0.0,0.0,Fully Paid,83,>60
2025-07-19,8574839197,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,68,>60
2025-07-06,8555533004,388.0,0.0,0.0,388.0,27.47,31.86,1.848,0.37,326.452,388.00000000000006,0.0,-5.684341886080802e-14,Fully Paid,81,>60
2025-07-06,8554727612,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,81,>60
2025-07-31,8591269860,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,56,30-60
2025-07-24,8580977383,430.0,0.0,0.0,430.0,,,,,,0.0,0.0,430.0,Pending Payment,63,>60
2025-07-04,8552747501,689.0,0.0,0.0,689.0,113.823,31.86,3.281,0.656,539.38,688.9999999999999,0.0,1.1368683772161603e-13,Fully Paid,83,>60
2025-07-03,8550797783,920.0,0.0,0.0,920.0,151.984,31.86,4.381,0.876,730.899,920.0,0.0,0.0,Fully Paid,84,>60
2025-07-01,8547652206,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,86,>60
2025-07-14,8566724122,436.0,0.0,0.0,436.0,,,,,,0.0,0.0,436.0,Pending Payment,73,>60
2025-07-26,8584455716,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,61,>60
2025-07-26,8584048414,388.0,0.0,0.0,388.0,,,,,,0.0,0.0,388.0,Pending Payment,61,>60
2025-07-09,8558957399,689.0,689.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,1307.6799999999998,1536.6,0.0,-1536.6,Partially Settled,78,>60
2025-07-25,8582861549,1128.0,0.0,0.0,1128.0,,,,,,0.0,0.0,1128.0,Pending Payment,62,>60
2025-07-25,8583162882,1298.0,0.0,0.0,1298.0,,,,,,0.0,0.0,1298.0,Pending Payment,62,>60
2025-07-05,8554045224,1298.0,0.0,0.0,1298.0,291.011,53.1,5.795,1.159,946.935,1298.0,0.0,0.0,Fully Paid,82,>60
2025-07-04,8552794489,336.0,0.0,0.0,336.0,23.789,31.86,1.6,0.32,278.431,336.0,0.0,0.0,Fully Paid,83,>60
2025-07-07,8557064391,861.0,0.0,0.0,861.0,152.397,31.86,4.1,0.82,671.823,861.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,80,>60
2025-07-27,8585525909,1805.0,0.0,1805.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,60,30-60
2025-07-14,8566740663,1328.0,0.0,1328.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-12,8564184648,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,75,>60
2025-07-26,8584940513,1805.0,0.0,0.0,1805.0,,,,,,0.0,0.0,1805.0,Pending Payment,61,>60
2025-07-11,8561476477,493.0,0.0,0.0,493.0,,,,,,0.0,0.0,493.0,Pending Payment,76,>60
2025-07-18,8572992542,591.0,591.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,69,>60
2025-07-28,8587547531,1102.0,0.0,0.0,1102.0,,,,,,0.0,0.0,1102.0,Pending Payment,59,30-60
2025-07-02,8548794399,1128.0,1128.0,0.0,0.0,-0.0,205.32,-0.0,-0.0,1797.122,2002.442,0.0,-2002.442,Partially Settled,85,>60
2025-07-13,8566393307,591.0,591.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,74,>60
2025-07-13,8565126667,569.0,0.0,0.0,569.0,,,,,,0.0,0.0,569.0,Pending Payment,74,>60
2025-07-03,8549949596,905.0,905.0,0.0,0.0,-0.0,139.24,-0.0,-0.0,1576.164,1715.404,0.0,-1715.404,Partially Settled,84,>60
2025-07-07,8556359333,609.0,0.0,0.0,609.0,100.60700000000001,31.86,2.9,0.58,473.053,609.0,0.0,0.0,Fully Paid,80,>60
2025-07-26,8585032078,1275.0,0.0,0.0,1275.0,,,,,,0.0,0.0,1275.0,Pending Payment,61,>60
2025-07-13,8566312267,861.0,0.0,0.0,861.0,,,,,,0.0,0.0,861.0,Pending Payment,74,>60
2025-07-26,8583929260,787.0,787.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,61,>60
2025-07-14,8567461313,336.0,336.0,0.0,0.0,,,,,,0.0,0.0,0.0,Fully Paid,73,>60
2025-07-27,8586335936,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,60,30-60
2025-06-30,8546037133,881.0,0.0,0.0,881.0,155.937,59.0,4.195,0.839,661.029,881.0000000000001,0.0,-1.1368683772161603e-13,Fully Paid,87,>60
2025-07-09,8559536794,336.0,0.0,0.0,336.0,,,,,,0.0,0.0,336.0,Pending Payment,78,>60
2025-07-09,8559101777,689.0,689.0,0.0,0.0,-0.0,228.92000000000002,-0.0,-0.0,1307.6799999999998,1536.6,0.0,-1536.6,Partially Settled,78,>60
2025-07-29,8588440350,885.0,0.0,0.0,885.0,,,,,,0.0,0.0,885.0,Pending Payment,58,30-60
